tau,moneyness,v,rho,kappa,gamma,bar_v,r,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
0.005,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.20089271722695895,0.19992304650387993,0.0009696707230790191,0.0009696707230790191,0.10006271373583552,,,-1.0014230962678483,-1.0014030064976613,-2.0089770186970668e-05,2.0089770186970668e-05,1.0037843513649255e-05,-0.044735284349014234,1.6854709242667951,-1.7302062086158094,1.7302062086158094,0.6442840966852775,-0.006386519378781897,0.002586849474208437,-0.008973368852990334,0.008973368852990334,0.008950215991458775,-0.08996213688008409,-0.009733796882760309,-0.08022833999732377,0.08022833999732377,0.07945494173316163,-0.000998314528828456,-0.005005227258510046,0.00400691272968159,0.00400691272968159,0.0039869571033095946
0.07150000000000001,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.2003354684125536,0.19928524095808087,0.0010502274544727241,0.0010502274544727241,-0.00277179453602776,,,-1.0028849665717163,-0.999999793453414,-0.0028851731183022755,0.0028851731183022755,0.0014425867081318175,0.015435861348964935,9.418465033950553e-06,0.015426442883930984,0.015426442883930984,0.015426297591886512,-0.00945870210939294,1.1214918471822704e-07,-0.009458814258577659,0.009458814258577659,0.00945881319777947,0.01236192392534143,0.00999279462104269,0.00236912930429874,0.00236912930429874,0.002345689312751638,-0.055855930159298926,-0.07144888291403809,0.01559295275473916,0.01559295275473916,0.01455314668146439
0.138,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.19957786008183362,0.19862165699473922,0.0009562030870944038,0.0009562030870944038,-0.0010663625403792756,,,-1.0012277967535386,-0.9999258275580346,-0.0013019691955039603,0.0013019691955039603,0.0006510087412060181,0.009634128082310137,0.00721347275146067,0.0024206553308494666,0.0024206553308494666,0.0024033190543379336,-0.005339209105805586,0.000163401213192629,-0.005502610318998215,0.005502610318998215,0.005501711332691818,0.010820193748387573,0.009940635028535587,0.0008795587198519861,0.0008795587198519861,0.0008709014068209409,-0.12039123039730475,-0.13780160002768108,0.01741036963037633,0.01741036963037633,0.015301762301927471
0.20450000000000002,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.19887416916561532,0.1979705979756502,0.0009035711899651189,0.0009035711899651189,-0.000591903454649489,,,-1.0005627032776947,-0.9990032888145342,-0.0015594144631605467,0.0015594144631605467,0.0007800959967831387,0.006635416516963523,0.06831998785265947,-0.061684571335695944,0.061684571335695944,0.057739789610866434,-0.0036786265557729324,0.0021160487812628553,-0.005794675337035787,0.005794675337035787,0.005782439413162838,0.010412202310851815,0.009560373358155697,0.0008518289526961188,0.0008518289526961188,0.0008437622703658958,-0.18592768214134045,-0.20392192533607825,0.017994243194737802,0.017994243194737802,0.014946353925496172
0.271,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.19818808279052197,0.1973610471052487,0.0008270356852732585,0.0008270356852732585,-0.00038943401147438885,,,-1.0002122456251812,-0.9960482873188999,-0.004163958306281246,0.004163958306281246,0.0020861009890067797,0.005004857748280959,0.21153674540584433,-0.20653188765756336,0.20653188765756336,0.1704710058863123,-0.00279760779003083,0.008047817739565755,-0.010845425529596584,0.010845425529596584,0.010758840343423623,0.010242150151863316,0.008697647626607118,0.0015445025252561976,0.0015445025252561976,0.0015311848192471754,-0.25171867755458666,-0.2694281124562599,0.01770943490167326,0.01770943490167326,0.01395071901110388
0.3375,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.19751027833784734,0.19682180154603812,0.0006884767918092227,0.0006884767918092227,-0.00028080353245211586,,,-0.9999977805984828,-0.9905798786152913,-0.009417901983191479,0.009417901983191479,0.004731235397467628,0.004004685421405817,0.4159851995125958,-0.41198051409119,0.41198051409119,0.2909497318425363,-0.0022550390848601067,0.018362928101252618,-0.020617967186112723,0.020617967186112723,0.020246187893499936,0.010150913618898971,0.007474878379401698,0.002676035239497273,0.002676035239497273,0.00265618061246537,-0.31757307383709443,-0.33388392524791655,0.016310851410822114,0.016310851410822114,0.012228089042898217
0.404,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1968372815964549,0.19637119632644295,0.00046608527001193445,0.00046608527001193445,-0.00021370884790851245,,,-0.9998536453047364,-0.9827397411485751,-0.01711390415616132,0.01711390415616132,0.008631442544369167,0.003335670591492484,0.6496504204298326,-0.64631474983834,0.64631474983834,0.39178891590251974,-0.0018886620692470618,0.03215806571044355,-0.03404672777969061,0.03404672777969061,0.032985963013577715,0.010093374804399554,0.006056063109059732,0.004037311695339822,0.004037311695339822,0.0040130086616278005,-0.38341968389226366,-0.3969554476551024,0.013535763762838715,0.013535763762838715,0.009689474195873274
0.47050000000000003,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1961674903814235,0.19601797506089813,0.00014951532052537297,0.00014951532052537297,-0.00016811561879551172,,,-0.9997502904155467,-0.97293165725934,-0.026818633156206695,0.026818633156206695,0.013593290501233724,0.002859668954827736,0.8869473344913814,-0.8840876655365537,0.8840876655365537,0.46852800254483823,-0.0016253200731323803,0.04816171351885168,-0.04978703359198406,0.04978703359198406,0.047499381965441935,0.01005276032748917,0.004562297164715906,0.005490463162773265,0.005490463162773265,0.005465527800784071,-0.4492259719527602,-0.4584379330585683,0.009211961105808075,0.009211961105808075,0.00631632028830269
0.537,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1955000564568481,0.19576430065570039,-0.00026424419885229256,0.00026424419885229256,-0.00013491360227369962,,,-0.9996725208063606,-0.9616210128142522,-0.038051507992108435,0.038051507992108435,0.01939799163219484,0.0025052413048898175,1.111080030909811,-1.1085747896049212,1.1085747896049212,0.525122104976361,-0.0014273039219844016,0.06519639003583211,-0.0666236939578165,0.0666236939578165,0.06254592540965648,0.010021642251920029,0.003072553154980999,0.00694908909693903,0.00694908909693903,0.006927803053808963,-0.5149749826391572,-0.518237816557114,0.0032628339179567867,0.0032628339179567867,0.0021490927721428176
0.6035,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.19483448505698087,0.19560811496400632,-0.0007736299070254526,0.0007736299070254526,-0.00010943106972895341,,,-0.9996117479412565,-0.9492487909355571,-0.05036295700569937,0.05036295700569937,0.0258371108089939,0.0022320508366837086,1.3125460049122957,-1.310313954075612,1.310313954075612,0.566610978243136,-0.0012732428894550714,0.08233227494031414,-0.08360551782976922,0.08360551782976922,0.07724570334408598,0.009996301193420133,0.0016367865217947267,0.008359514671625407,0.008359514671625407,0.00834585428981098,-0.5806570325088825,-0.5763468136444649,-0.004310218864417514,0.004310218864417514,0.002734308736573281
0.67,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.19417046615985825,0.19554472483787377,-0.001374258678015522,0.001374258678015522,-8.904912013936927e-05,,,-0.9995627622679605,-0.9361976841993067,-0.06336507806865377,0.06336507806865377,0.032726554001048555,0.002015711087257762,1.4871310058586928,-1.485115294771435,1.485115294771435,0.5971198506524559,-0.0011501374950027277,0.09890587038066556,-0.10005600787566829,0.10005600787566829,0.09105057182105003,0.00997469651718455,0.0002855376771263088,0.009689158840058242,0.009689158840058242,0.009686393009898464,-0.6462662057662195,-0.6328169243722038,-0.013449281394015689,0.013449281394015689,0.008236858151863386
0.7365,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.19350779455715644,0.1955678780640856,-0.0020600835069291557,0.0020600835069291557,-7.219503133876854e-05,,,-0.9995222257006174,-0.9227818789403288,-0.07674034676028862,0.07674034676028862,0.0399111035946424,0.0018406572465896414,1.6341250914869256,-1.632284434240336,1.632284434240336,0.61966853416173,-0.00104963413097825,0.11448629359037188,-0.11553592772135013,0.11553592772135013,0.10366742811088821,0.00995562637772846,-0.0009640473378874099,0.01091967371561587,0.01091967371561587,0.010909156772071158,-0.7117986981862382,-0.6877388252658408,-0.02405987292039735,0.02405987292039735,0.014255684920092779
0.803,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.19284632846134417,0.19567051273067504,-0.0028241842693308705,0.0028241842693308705,-5.787106882917297e-05,,,-0.9994879033280473,-0.9092485482084594,-0.09023935511958792,0.09023935511958792,0.04726433088256837,0.0016965092048155206,1.7549228271434707,-1.7532263179386551,1.7532263179386551,0.6363976154484674,-0.0009661239953130933,0.1288257797668273,-0.1297919037621404,0.1297919037621404,0.11497957088555374,0.009938341578436477,-0.002104203131738107,0.012042544710174585,0.012042544710174585,0.012017257958343732,-0.7772519639268234,-0.7412246890918462,-0.03602727483497714,0.03602727483497714,0.020690767286195292
0.8695,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1921859665116934,0.19584527965252807,-0.0036593131408346746,0.0036593131408346746,-4.5415229550652397e-05,,,-0.9994582439548043,-0.8957850792255055,-0.10367316472929877,0.10367316472929877,0.05468613814159402,0.0015760894517446798,1.8520195295848758,-1.8504434401331311,1.8504434401331311,0.648818642697889,-0.0008957036862376327,0.14181079587317114,-0.14270649955940876,0.14270649955940876,0.12498261539932064,0.009922352771376434,-0.0031336385010183668,0.0130559912723948,0.0130559912723948,0.013015206320769341,-0.8426242450648633,-0.7933955717671345,-0.04922867329772884,0.04922867329772884,0.027449980401825703
0.936,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.19152663425441244,0.19608489700397425,-0.004558262749561809,0.004558262749561809,-3.4371509556375664e-05,,,-0.9994321379520162,-0.8825285554554538,-0.11690358249656241,0.11690358249656241,0.06209923464787979,0.0014742823293775384,1.9283484827292465,-1.926874200399869,1.926874200399869,0.6580071367066276,-0.0008355742344204294,0.15342048186824342,-0.15425605610266385,0.15425605610266385,0.13373791997590406,0.009907327548624388,-0.004055357594657914,0.013962685143282302,0.013962685143282302,0.013906290163852806,-0.907914297498878,-0.8443728459207637,-0.0635414515781143,0.0635414515781143,0.034451521946145654
1.0025,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.19086827581102572,0.19638237929096347,-0.005514103479937749,0.005514103479937749,-2.4415644227674315e-05,,,-0.9994087708616948,-0.8695754514165659,-0.12983331944512888,0.12983331944512888,0.06944534886075604,0.0013873468120875058,1.986878394385215,-1.9854910475731276,1.9854910475731276,0.6647378250502222,-0.0007836771787256428,0.1636942124790397,-0.16447788965776536,0.16447788965776536,0.14134115981154105,0.009893032401347281,-0.004875038624988141,0.014768071026335422,0.014768071026335422,0.014696425384934611,-0.973121223819149,-0.8942728472752772,-0.07884837654387178,0.07884837654387178,0.041624614245665464
1.069,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1902108485371222,0.1967311739530725,-0.0065203254159502955,0.0065203254159502955,-1.5310624244646576e-05,,,-0.9993875313828885,-0.8569904638213985,-0.14239706756148995,0.14239706756148995,0.07668163640886926,0.0013124861269833295,2.030392112520378,-2.0290796263933943,2.0290796263933943,0.6695765930785136,-0.0007384654336110344,0.17270771793950357,-0.1734461833731146,0.1734461833731146,0.14790231250278355,0.009879298431671301,-0.005599860660227817,0.015479159091899118,0.015479159091899118,0.01539296065707115,-1.0382443674196096,-0.9432038696158946,-0.09504049780371493,0.09504049780371493,0.04890917483737885
1.1355,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.18955431948086743,0.19712523222299483,-0.0075709127421274,0.0075709127421274,-6.878995927496381e-06,,,-0.9993679515869205,-0.8448140300755975,-0.15455392151132297,0.15455392151132297,0.08377750764665942,0.001247569087491578,2.061382488682648,-2.0601349195951566,2.0601349195951566,0.672942674497906,-0.000698754144523931,0.18055628976819316,-0.1812550439127171,0.1812550439127171,0.15353358876966997,0.009866000279593777,-0.0062376847497185445,0.016103685029312323,0.016103685029312323,0.01600385800827743,-1.1032832431784707,-0.9912647661098835,-0.11201847706858725,0.11201847706858725,0.056254938557179175
1.202,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.18889866296563762,0.1975590349535985,-0.00866037198796088,0.00866037198796088,1.0149728469027817e-06,,,-0.9993496669429196,-0.8330684539389435,-0.16628121300397614,0.16628121300397614,0.09071194948921132,0.0011909443624385074,2.082018925249841,-2.080827980887402,2.080827980887402,0.6751509420788913,-0.0006636207773819845,0.1873434374498788,-0.1880070582272608,0.1880070582272608,0.15834260947367818,0.009853042721543769,-0.006796505380949891,0.01664954810249366,0.01664954810249366,0.016537153251434688,-1.168237490776321,-1.038544585321913,-0.12969290545440804,0.12969290545440804,0.06362034286040784
1.2685,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.18824385889773187,0.19802758893162065,-0.009783730033888771,0.009783730033888771,8.477114100888467e-06,,,-0.9993323889115141,-0.821762747177996,-0.17756964173351808,0.17756964173351808,0.09747133209776222,0.0011413135088638182,2.0941534710271803,-2.0930121575183165,2.0930121575183165,0.6764409642626711,-0.0006323364886067556,0.1931735382766,-0.19380587476520675,0.19380587476520675,0.16242890790650347,0.009840351889600928,-0.007284100616895479,0.017124452506496406,0.017124452506496406,0.017000618292305814,-1.2331068424726612,-1.0851228323959914,-0.14798401007666984,0.14798401007666984,0.0709713633065075
1.335,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.18758989155515027,0.19852640489676587,-0.010936513341615606,0.010936513341615606,1.559139897721034e-05,,,-0.9993158857359833,-0.8108963733890795,-0.1884195123469038,0.1884195123469038,0.10404765016690494,0.0010976422117977475,2.099346828995584,-2.0982491867837862,2.0982491867837862,0.6769972199154534,-0.0006043179284376832,0.19814730820336646,-0.19875162613180414,0.19875162613180414,0.16588246267467238,0.009827869364898384,-0.007707823318307796,0.017535692683206178,0.017535692683206178,0.017401564498588915,-1.297891100373276,-1.1310700773167193,-0.16682102305655677,0.16682102305655677,0.07828040233505838
1.4015,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.18693674870360408,0.1990514651130395,-0.012114716409435428,0.012114716409435428,2.2425530447064924e-05,,,-0.9992999687124238,-0.8004620953602826,-0.1988378733521412,0.1988378733521412,0.1104371338138905,0.0010590969864699875,2.0989025446528142,-2.097843447666344,2.097843447666344,0.6769633499079192,-0.000579092723052337,0.20235920711454525,-0.2029382998375976,0.2029382998375976,0.16878342065896806,0.009815548110436343,-0.008074489402242976,0.01789003751267932,0.01789003751267932,0.01774674163541978,-1.3625901200801076,-1.1764487296738726,-0.186141390406235,0.186141390406235,0.08552528155998747
1.468,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.18628442094012218,0.19959918580988323,-0.013314764869761048,0.013314764869761048,2.9034913803728697e-05,,,-0.9992844822024743,-0.7904481121351707,-0.2088363700673036,0.2088363700673036,0.11663916348754674,0.0010249992274631353,2.093902760935146,-2.092877761707683,2.092877761707683,0.6764523397868849,-0.000556274315727166,0.2058961343845711,-0.20645240870029827,0.20645240870029827,0.17120247989322995,0.009803349611236425,-0.008390330739878283,0.01819368035111471,0.01819368035111471,0.01804229949107664,-1.427203798726702,-1.2213138676604527,-0.20588993106624942,0.20588993106624942,0.09268835623085458
